,bug,Código.do.Município,GEOCODIGO,Município,Estado,ano,Prestadores,Serviços,"popTotalAtendida",AG002...Quantidade.de.ligações.ativas.de.água..Ligações.,AG003...Quantidade.de.economias.ativas.de.água..Economias.,AG004...Quantidade.de.ligações.ativas.de.água.micromedidas..Ligações.,AG005...Extensão.da.rede.de.água..km.,AG006...Volume.de.água.produzido..1000.m..ano.,AG007...Volume.de.água.tratada.em.ETAs..1000.m..ano.,AG008...Volume.de.água.micromedido..1000.m..ano.,AG010...Volume.de.água.consumido..1000.m..ano.,AG011...Volume.de.água.faturado..1000.m..ano.,AG012...Volume.de.água.macromedido..1000.m..ano.,AG013...Quantidade.de.economias.residenciais.ativas.de.água..Economias.,AG014...Quantidade.de.economias.ativas.de.água.micromedidas..Economias.,AG015...Volume.de.água.tratada.por.simples.desinfecção..1000.m..ano.,AG017...Volume.de.água.bruta.exportado..1000.m..ano.,AG018...Volume.de.água.tratada.importado..1000.m..ano.,AG019...Volume.de.água.tratada.exportado..1000.m..ano.,AG020...Volume.micromedido.nas.economias.residenciais.ativas.de.água..1000.m..ano.,AG021...Quantidade.de.ligações.totais.de.água..Ligações.,AG022...Quantidade.de.economias.residenciais.ativas.de.água.micromedidas..Economias.,AG024...Volume.de.serviço..1000.m..ano.,popUrbanaAtendida,AG027...Volume.de.água.fluoretada..1000.m..ano.,AG028...Consumo.total.de.energia.elétrica.nos.sistemas.de.água..1000.kWh.ano.
81,81,220790,2207900,Pedro II,PI,2015,[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,Água,27978.0,7954.0,8042.0,7865.0,44.96,1633.91,365.16,788.84,863.92,1102.3,0.0,7582.0,7950.0,1268.75,0.0,0.0,0.0,745.05,9207.0,7514.0,14.61,22429.0,0.0,666.22
82,82,220793,2207934,Pedro Laurentino,PI,2015,,,,,,,,,,,,,,,,,,,,,,,,NaN,,
83,83,220795,2207959,Nova Santa Rita,PI,2015,[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,Água,962.0,304.0,305.0,252.0,5.08,66.67,0.0,26.71,37.19,44.84,0.0,288.0,253.0,66.67,0.0,0.0,0.0,24.84,403.0,237.0,0.0,703.0,0.0,80.07
84,84,220800,2208007,Picos,PI,2015,[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,Água e Esgoto,75076.0,22502.0,23989.0,22036.0,118.64,4891.17,0.0,2375.44,3079.92,3626.94,0.0,21888.0,23499.0,4891.17,0.0,0.0,0.0,2164.37,26994.0,21476.0,0.0,59273.0,0.0,4828.46
85,85,220810,2208106,Pimenteiras,PI,2015,[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22081040] Prefeitura Municipal de Pimenteiras - PMP,Água; Res Sólidos,6002.0,1746.0,1769.0,1745.0,25.4,430.75,0.0,207.13,221.51,263.76,0.0,1686.0,1768.0,430.75,0.0,0.0,0.0,195.58,2066.0,1685.0,0.0,4747.0,0.0,128.98
86,86,220820,2208205,Pio IX,PI,2015,[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22082040] Prefeitura Municipal de Pio Ix - PMPI,Água; Res Sólidos,7432.0,2384.0,2421.0,2076.0,19.33,435.63,435.63,138.64,250.56,314.59,0.0,2266.0,2112.0,0.0,0.0,0.0,0.0,131.92,2692.0,1984.0,17.43,5273.0,0.0,63.05
87,87,220830,2208304,Piracuruca,PI,2015,[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22083040] SECRETARIA MUNICIPAL DE MEIO AMBIENTE - SMMA,Água; Res Sólidos,24795.0,7532.0,7621.0,7524.0,103.96,1124.89,1124.89,784.79,876.27,1078.21,0.0,7229.0,7613.0,0.0,0.0,0.0,0.0,735.27,8901.0,7222.0,45.0,19179.0,0.0,729.28
88,88,220865,2208650,Queimada Nova,PI,2015,,,,,,,,,,,,,,,,,,,,,,,,NaN,,
89,89,220870,2208700,Redenção do Gurguéia,PI,2015,[22087011] Prefeitura Municipal de Redenção do Gurguéia - PMRG; [22087040] Prefeitura Municipal de Redenção do Gurguéia - PMRG,Esgoto; Res Sólidos,,,,,,,,,,,,,,,,,,,,,,NaN,,
90,90,220887,2208874,Ribeira do Piauí,PI,2015,,,,,,,,,,,,,,,,,,,,,,,,NaN,,
91,91,220900,2209005,Rio Grande do Piauí,PI,2015,[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,Água,4771.0,1503.0,1517.0,1231.0,13.81,255.35,0.0,140.78,198.53,227.24,0.0,1450.0,1245.0,255.35,0.0,0.0,0.0,128.63,1890.0,1201.0,0.0,4028.0,0.0,238.13
92,92,220910,2209104,Santa Cruz do Piauí,PI,2015,[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,Água,4866.0,1427.0,1439.0,1273.0,9.51,344.6,0.0,132.38,177.45,209.84,0.0,1363.0,1285.0,344.6,0.0,0.0,0.0,124.33,1690.0,1215.0,0.0,4031.0,0.0,273.61
93,93,220915,2209153,Santa Cruz dos Milagres,PI,2015,[22091511] Prefeitura Municipal de Santa Cruz dos Milagres - PMSCM; [22091540] SECRETARIA DE AGRICULTURA - SA,Água; Res Sólidos,3926.0,1311.0,1311.0,1311.0,20.0,181.77,0.0,150.8,150.8,150.8,150.8,1311.0,1311.0,181.77,0.0,0.0,0.0,,1503.0,1311.0,,2201.0,150.8,92.69
94,94,220930,2209302,Santa Luz,PI,2015,[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,Água,3588.0,1003.0,1021.0,730.0,9.61,220.66,0.0,71.41,122.17,147.77,0.0,962.0,744.0,220.66,0.0,0.0,0.0,66.25,1213.0,702.0,0.0,3144.0,0.0,167.41
95,95,220935,2209351,Santana do Piauí,PI,2015,[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,Água,2099.0,687.0,689.0,666.0,7.22,160.02,0.0,83.95,87.13,101.09,0.0,654.0,668.0,160.02,0.0,0.0,0.0,72.98,780.0,633.0,0.0,1747.0,0.0,226.4
96,96,220937,2209377,Santa Rosa do Piauí,PI,2015,[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22093740] Prefeitura Municipal de Santa Rosa do Piauí - PMSR,Água; Res Sólidos,4658.0,1437.0,1463.0,1437.0,16.84,260.67,0.0,170.76,175.96,208.38,0.0,1350.0,1463.0,260.67,0.0,0.0,0.0,159.4,1695.0,1350.0,0.0,3584.0,0.0,124.55
97,97,220940,2209401,Santo Antônio de Lisboa,PI,2015,[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,Água,4316.0,1349.0,1375.0,1335.0,11.69,317.68,0.0,152.41,160.94,194.48,0.0,1296.0,1359.0,317.68,0.0,0.0,0.0,141.79,1585.0,1286.0,0.0,3973.0,0.0,167.44
98,98,220950,2209500,Santo Inácio do Piauí,PI,2015,[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,Água,3037.0,997.0,1003.0,997.0,7.79,181.37,0.0,110.73,117.6,144.61,0.0,955.0,1003.0,181.37,0.0,0.0,0.0,105.33,1167.0,955.0,0.0,2283.0,0.0,108.33
99,99,220955,2209559,São Braz do Piauí,PI,2015,[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,Água,355.0,99.0,99.0,99.0,2.9,19.82,19.82,9.23,9.69,14.18,0.0,89.0,99.0,0.0,0.0,0.0,0.0,7.97,318.0,89.0,1.53,355.0,0.0,14.44
100,100,220965,2209658,São Francisco de Assis do Piauí,PI,2015,[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22096540] PREFEITURA MUNICIPAL DE SÃO FRANCISCO DE ASSIS DO PIAUÍ - PMSFA,Água; Res Sólidos,2062.0,696.0,697.0,653.0,6.38,113.36,0.0,61.0,73.5,96.72,0.0,663.0,654.0,113.36,0.0,0.0,0.0,56.33,797.0,623.0,0.0,1448.0,0.0,338.03
101,101,220970,2209708,São Francisco do Piauí,PI,2015,[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,Água,2492.0,770.0,770.0,769.0,17.07,100.73,0.0,70.78,80.96,107.37,0.0,746.0,769.0,100.73,0.0,0.0,0.0,69.23,935.0,745.0,0.0,1943.0,0.0,44.48
102,102,220985,2209856,São João da Canabrava,PI,2015,[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22098540] PREFEITURA MUNICIPAL DE SAO JOAO DA CANABRAVA - PMSJC,Água; Res Sólidos,2270.0,797.0,802.0,709.0,6.76,151.22,0.0,59.92,90.0,111.54,0.0,754.0,714.0,151.22,0.0,0.0,0.0,57.73,958.0,677.0,0.0,1224.0,0.0,131.73
103,103,220987,2209872,São João da Fronteira,PI,2015,,,,,,,,,,,,,,,,,,,,,,,,NaN,,
104,104,220990,2209906,São João da Serra,PI,2015,[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,Água,4605.0,1458.0,1471.0,1403.0,17.52,305.65,0.0,141.53,157.88,199.59,0.0,1404.0,1407.0,305.65,0.0,0.0,0.0,135.41,1698.0,1353.0,0.0,3319.0,0.0,152.65
105,105,220995,2209955,São João da Varjota,PI,2015,[22099511] Prefeitura Municipal de São João da Varjota - PMSJV; [22099540] SECRETARIA DE SAÚDE - SSSV,Água; Res Sólidos,4738.0,1763.0,2000.0,0.0,130.0,150.0,0.0,0.0,150.0,0.0,0.0,,0.0,150.0,0.0,150.0,0.0,,4648.0,,,1389.0,0.0,40.0
106,106,221000,2210003,São João do Piauí,PI,2015,[22100011] Prefeitura Municipal de São João do Piauí - PMSJP; [22110000] Águas e Esgotos do Piauí S/A - AGESPISA,Esgoto; Água,17420.0,5279.0,5388.0,5183.0,64.22,1247.26,1247.26,368.39,676.36,807.09,1247.26,4977.0,5292.0,0.0,0.0,0.0,0.0,331.47,6363.0,4895.0,57.89,13535.0,0.0,932.75
107,107,221005,2210052,São José do Divino,PI,2015,[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,Água,3005.0,886.0,906.0,885.0,11.46,187.66,0.0,91.63,95.46,122.23,187.66,871.0,905.0,187.66,0.0,0.0,0.0,87.42,1119.0,870.0,0.0,2693.0,0.0,93.77
108,108,221010,2210102,São José do Peixe,PI,2015,[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,Água,2577.0,799.0,811.0,763.0,12.62,165.35,0.0,96.3,110.23,131.5,0.0,749.0,774.0,165.35,0.0,0.0,0.0,84.95,1005.0,717.0,0.0,1840.0,0.0,25.59
109,109,221020,2210201,São José do Piauí,PI,2015,[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,Água,2584.0,833.0,858.0,786.0,16.62,179.03,0.0,75.22,94.11,115.04,0.0,805.0,811.0,179.03,0.0,0.0,0.0,70.79,1001.0,767.0,0.0,1887.0,0.0,333.1
110,110,221030,2210300,São Julião,PI,2015,[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22103040] Prefeitura MUNICIPAL DE SÃO JULIÃO - pmsj,Água; Res Sólidos,5602.0,1970.0,1978.0,1907.0,23.13,326.56,274.52,175.05,196.72,266.85,0.0,1899.0,1913.0,52.04,0.0,0.0,0.0,161.34,2295.0,1843.0,10.98,2497.0,0.0,52.81
111,111,221035,2210359,São Lourenço do Piauí,PI,2015,[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,Água,1771.0,557.0,557.0,551.0,11.93,106.17,106.17,55.31,57.5,76.04,106.17,524.0,551.0,0.0,0.0,0.0,0.0,50.48,639.0,519.0,4.76,1102.0,0.0,159.67
112,112,221037,2210375,São Luis do Piauí,PI,2015,[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,Água,943.0,304.0,305.0,276.0,3.64,68.01,0.0,29.55,38.72,45.91,0.0,285.0,277.0,68.01,0.0,0.0,0.0,25.96,443.0,259.0,0.0,804.0,0.0,62.39
113,113,221039,2210391,São Miguel do Fidalgo,PI,2015,[22103940] PREFEITURA MUNICIPAL DE SÃO MIGUEL DO FIDALGO - PMSMF,Res Sólidos,,,,,,,,,,,,,,,,,,,,,,NaN,,
114,114,221040,2210409,São Miguel do Tapuio,PI,2015,[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,Água,6854.0,2090.0,2105.0,1849.0,9.69,334.01,0.0,191.88,258.5,302.66,0.0,2004.0,1863.0,334.01,0.0,0.0,0.0,182.84,2538.0,1792.0,0.0,6497.0,0.0,133.17
115,115,221060,2210607,São Raimundo Nonato,PI,2015,[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22106040] DEPARTAMENTO DE LIMPEZA URBANA - DLU,Água; Res Sólidos,26960.0,8238.0,8503.0,8081.0,93.6,2060.22,1945.2,501.78,1032.98,1274.66,1945.2,7725.0,8340.0,115.02,0.0,0.0,0.0,434.47,11177.0,7604.0,77.81,21680.0,0.0,2949.76
116,116,221063,2210631,Sebastião Leal,PI,2015,[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22106340] Prefeitura Municipal de Sebastião Leal - PMSL,Água; Res Sólidos,1916.0,549.0,551.0,502.0,4.75,119.52,0.0,48.87,65.93,75.95,0.0,536.0,504.0,119.52,0.0,0.0,0.0,48.08,673.0,495.0,0.0,1916.0,0.0,63.9
117,117,221070,2210706,Simões,PI,2015,[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,Água,7870.0,2324.0,2353.0,2247.0,24.75,489.77,489.77,198.81,243.65,311.6,0.0,2162.0,2276.0,0.0,0.0,0.0,0.0,184.16,2630.0,2098.0,22.79,5637.0,0.0,1189.71
118,118,221080,2210805,Simplício Mendes,PI,2015,[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,Água,8638.0,2707.0,2752.0,2575.0,27.57,595.12,0.0,284.66,332.38,405.11,0.0,2511.0,2610.0,595.12,0.0,0.0,0.0,258.46,3205.0,2407.0,0.0,7185.0,0.0,443.65
119,119,221090,2210904,Socorro do Piauí,PI,2015,[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,Água,2051.0,626.0,639.0,586.0,13.65,118.38,0.0,59.81,72.13,88.36,0.0,598.0,599.0,118.38,0.0,0.0,0.0,55.38,958.0,561.0,0.0,1585.0,0.0,83.09
120,120,221093,2210938,Sussuapara,PI,2015,,,,,,,,,,,,,,,,,,,,,,,,NaN,,
121,121,221095,2210953,Tamboril do Piauí,PI,2015,,,,,,,,,,,,,,,,,,,,,,,,NaN,,
122,122,221097,2210979,Tanque do Piauí,PI,2015,,,,,,,,,,,,,,,,,,,,,,,,NaN,,
123,123,221130,2211308,Valença do Piauí,PI,2015,[22110000] Águas e Esgotos do Piauí S/A - AGESPISA,Água,18279.0,5966.0,6022.0,5963.0,29.73,1102.95,0.0,640.95,730.52,882.04,0.0,5590.0,6019.0,1102.95,0.0,0.0,0.0,597.67,7195.0,5587.0,0.0,15586.0,0.0,524.89
124,124,221135,2211357,Várzea Branca,PI,2015,[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22113540] Prefeitura Municipal de Várzea Branca - PMVB,Água; Res Sólidos,1460.0,439.0,439.0,439.0,5.46,81.3,81.3,42.64,44.09,60.59,0.0,417.0,439.0,0.0,0.0,0.0,0.0,39.32,589.0,417.0,4.85,1112.0,0.0,126.19
125,125,221150,2211506,Vera Mendes,PI,2015,,,,,,,,,,,,,,,,,,,,,,,,NaN,,
126,126,221160,2211605,Vila Nova do Piauí,PI,2015,,,,,,,,,,,,,,,,,,,,,,,,NaN,,
127,127,221170,2211704,Wall Ferraz,PI,2015,[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22117040] PREFEITURA MUNICIPAL DE WALL FERRAZ - PMWF,Água; Res Sólidos,1800.0,565.0,565.0,564.0,4.85,102.02,0.0,60.71,61.05,76.57,0.0,547.0,564.0,102.02,0.0,0.0,0.0,57.73,737.0,546.0,0.0,1162.0,0.0,56.68
128,128,230010,2300101,Abaiara,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água,3829.0,1204.0,1217.0,1204.0,11.14,173.35,0.0,126.1,126.1,176.19,0.0,1135.0,1217.0,173.35,0.0,0.0,0.0,113.48,1247.0,1135.0,0.05,3829.0,0.0,96.5
129,129,230015,2300150,Acarapé,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água e Esgoto,6154.0,3600.0,3620.0,3600.0,34.37,874.06,874.06,377.83,377.83,509.34,0.0,3488.0,3620.0,0.0,0.0,0.0,0.0,357.15,4143.0,3488.0,0.0,6154.0,0.0,51.73
130,130,230030,2300309,Acopiara,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23003040] Secretaria da Infraestrutura - SEINFRA,Água e Esgoto; Res Sólidos,18845.0,8482.0,8629.0,8480.0,44.42,1316.12,1316.12,817.36,817.37,1198.68,1316.12,7987.0,8627.0,0.0,0.0,0.0,0.0,748.3,9066.0,7986.0,0.03,18845.0,1316.12,1452.82
131,131,230040,2300408,Aiuaba,CE,2015,,,,,,,,,,,,,,,,,,,,,,,,NaN,,
132,132,230050,2300507,Alcântaras,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23005040] Prefeitura Municipal de Alcântaras - PMA,Água e Esgoto; Res Sólidos,2638.0,1193.0,1195.0,1193.0,15.26,99.68,99.68,77.65,77.65,131.27,99.68,1115.0,1195.0,0.0,0.0,0.0,0.0,70.54,1308.0,1115.0,0.22,2638.0,0.0,52.36
133,133,230060,2300606,Altaneira,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água e Esgoto,4329.0,2147.0,2151.0,2147.0,33.28,216.5,216.5,160.34,160.34,280.49,216.5,2045.0,2151.0,0.0,0.0,0.0,0.0,151.72,2207.0,2045.0,0.37,4329.0,216.5,436.81
134,134,230070,2300705,Alto Santo,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água,5764.0,1229.0,1344.0,1229.0,12.17,194.37,194.37,167.62,167.62,211.96,194.37,1231.0,1344.0,0.0,0.0,0.0,0.0,149.27,1283.0,1231.0,0.05,5764.0,0.0,329.47
135,135,230080,2300804,Antonina do Norte,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água,4532.0,2256.0,2277.0,2256.0,24.94,358.46,358.46,210.56,210.56,314.05,358.46,2121.0,2277.0,0.0,0.0,0.0,0.0,194.16,2473.0,2121.0,0.7,4532.0,0.0,263.03
136,136,230090,2300903,Apuiarés,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23009040] PREFEITURA MUNICIPA DE APUIARES - PMA,Água; Res Sólidos,4654.0,2292.0,2364.0,2292.0,21.63,259.5,259.5,184.79,184.79,305.15,259.5,2210.0,2364.0,0.0,0.0,0.0,0.0,171.89,2421.0,2210.0,0.03,4654.0,0.0,105.12
137,137,230110,2301109,Aracati,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23011040] SECRETARIA DE INFRAESTRUTURA E URBANISMO - SEINFRA,Água e Esgoto; Res Sólidos,36102.0,15245.0,16396.0,15184.0,162.49,3250.88,3250.88,1877.53,1877.57,2524.16,3250.88,15101.0,16332.0,0.0,0.0,0.0,0.0,1671.41,15813.0,15040.0,2.64,36102.0,0.0,1975.9
138,138,230120,2301208,Aracoiaba,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água,10063.0,6503.0,6519.0,6503.0,58.16,1635.07,1635.07,737.43,737.43,959.55,1635.07,6331.0,6519.0,0.0,0.0,0.0,0.0,683.62,7172.0,6331.0,0.0,10063.0,1635.07,1410.66
139,139,230125,2301257,Ararendá,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23012540] Prefeitura Municipal de Ararendá - PMA,Água; Res Sólidos,3439.0,1606.0,1617.0,1606.0,18.18,215.4,0.0,140.25,141.46,140.54,0.0,1511.0,1617.0,215.4,0.0,0.0,0.0,134.57,1717.0,1511.0,0.36,3439.0,0.0,222.48
140,140,230130,2301307,Araripe,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23013040] Prefeitura Municipal de Araripe - PMA,Água; Res Sólidos,8760.0,3690.0,3720.0,3690.0,47.66,405.08,405.08,283.78,283.78,477.18,405.08,3505.0,3720.0,0.0,0.0,0.0,0.0,257.82,4099.0,3505.0,0.05,8760.0,405.08,767.89
141,141,230140,2301406,Aratuba,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23014040] Prefeitura Municipal de Aratuba - PMA,Água e Esgoto; Res Sólidos,3248.0,1272.0,1283.0,1272.0,12.66,120.83,0.0,102.13,102.13,158.6,0.0,1203.0,1283.0,120.83,0.0,0.0,0.0,91.52,1345.0,1203.0,0.0,3248.0,0.0,249.62
142,142,230150,2301505,Arneiroz,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água,3154.0,1269.0,1291.0,1269.0,21.86,167.89,167.89,105.18,105.18,175.49,167.89,1181.0,1291.0,0.0,0.0,0.0,0.0,95.93,1341.0,1181.0,0.06,3154.0,0.0,150.62
143,143,230160,2301604,Assaré,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água,10143.0,4388.0,4459.0,4388.0,36.25,733.21,733.21,384.21,384.21,617.77,733.21,4145.0,4459.0,0.0,0.0,0.0,0.0,350.85,4697.0,4145.0,0.05,10143.0,733.21,885.92
144,144,230170,2301703,Aurora,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23017040] PREFEITURTA MUNICIPAL DE AURORA CEARA - PMA,Água e Esgoto; Res Sólidos,10359.0,4735.0,4797.0,4735.0,35.83,825.23,825.23,479.92,479.92,694.67,825.23,4513.0,4797.0,0.0,0.0,0.0,0.0,435.39,4793.0,4513.0,1.14,10359.0,825.23,487.44
145,145,230180,2301802,Baixio,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água,3307.0,1179.0,1179.0,1178.0,28.13,146.4,0.0,109.82,109.82,164.58,0.0,1132.0,1178.0,146.4,0.0,0.0,0.0,105.63,1228.0,1131.0,0.04,3307.0,0.0,100.8
146,146,230185,2301851,Banabuiú,CE,2015,[23018511] Serviço Autônomo de Água e Esgoto - SAAE,Água,9052.0,2668.0,2671.0,2640.0,23.0,438.56,438.56,295.96,354.5,437.56,0.0,2611.0,2643.0,0.0,0.0,0.0,0.0,264.62,3227.0,2590.0,,9052.0,0.0,
147,147,230190,2301901,Barbalha,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água e Esgoto,34498.0,11126.0,11252.0,10951.0,98.54,2890.91,0.0,1448.89,1448.9,1888.74,0.0,10685.0,11072.0,2890.91,0.0,0.0,0.0,1349.63,11488.0,10517.0,0.13,34498.0,0.0,1860.01
148,148,230195,2301950,Barreira,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23019540] Secretaria da Infraestrutura e Controle Urbano - SEINCO,Água e Esgoto; Res Sólidos,7404.0,5043.0,5117.0,5043.0,113.32,483.52,483.52,463.97,463.97,465.51,0.0,4933.0,5117.0,0.0,0.0,0.0,0.0,444.36,5550.0,4933.0,0.0,7404.0,0.0,26.83
149,149,230200,2302008,Barro,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água e Esgoto,11332.0,4493.0,4523.0,4493.0,59.18,703.03,0.0,453.13,453.13,651.58,703.03,4293.0,4523.0,703.03,0.0,0.0,0.0,424.61,4646.0,4293.0,0.49,11332.0,0.0,896.91
150,150,230210,2302107,Baturité,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23021040] SECRETARIA DE INFRAESTRUTURA E URBANISMO - SEINFRA,Água e Esgoto; Res Sólidos,21592.0,8533.0,8856.0,8533.0,54.85,1413.73,1413.73,986.41,986.41,1229.17,1413.73,8282.0,8856.0,0.0,0.0,0.0,0.0,896.57,9166.0,8282.0,0.0,21592.0,1413.73,265.53
151,151,230240,2302404,Boa Viagem,CE,2015,[23024011] Serviço Autônomo de Água e Esgoto - SAAE; [23024012] Prefeitura Municipal de Boa Viagem - PMBV; [23024040] Prefeitura Municipal - PMBV,Água; Esgoto; Res Sólidos,38987.0,9222.0,9270.0,9182.0,236.0,1455.0,1359.1,923.17,1010.0,1514.94,1095.0,8868.0,9230.0,48.0,0.0,0.0,0.0,864.88,13854.0,8868.0,96.0,27226.0,1095.0,595.28
152,152,230250,2302503,Brejo Santo,CE,2015,[23025040] SECRATARIA DE INFRAESTUTURA E URBANISMO - SEINFRA,Res Sólidos,,,,,,,,,,,,,,,,,,,,,,NaN,,
153,153,230270,2302701,Campos Sales,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água e Esgoto,12668.0,5906.0,6068.0,5848.0,41.99,746.47,746.47,497.01,497.01,818.65,746.47,5640.0,6010.0,0.0,0.0,0.0,0.0,460.33,6522.0,5591.0,0.16,12668.0,746.47,868.2
154,154,230280,2302800,Canindé,CE,2015,[23028011] Serviço Autônomo de Água e Esgoto de Canindé - SAAE; [23028040] SECRETARIA DE INFRAESTRUTURA E DESENVOLVIMENTO URBANO - SEINFRA,Água e Esgoto; Res Sólidos,52425.0,14093.0,14093.0,8416.0,109.3,1667.57,1636.45,610.08,1667.57,1848.65,0.0,13583.0,8416.0,31.12,0.0,0.0,0.0,331.65,19926.0,8213.0,0.0,45044.0,1636.45,
155,155,230290,2302909,Capistrano,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água,4855.0,2268.0,2300.0,2268.0,26.39,254.44,254.44,199.69,199.69,262.01,254.44,2183.0,2300.0,0.0,0.0,0.0,0.0,185.79,2359.0,2183.0,0.0,4855.0,254.44,640.56
156,156,230300,2303006,Caridade,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23030040] Prefeitura Municipal de Caridade - PMC,Água; Res Sólidos,4849.0,1741.0,1780.0,1741.0,32.49,226.39,226.39,137.56,137.56,125.13,226.39,1652.0,1780.0,0.0,0.0,0.0,0.0,118.28,1827.0,1652.0,0.0,4849.0,226.39,309.95
157,157,230310,2303105,Cariré,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23031040] PREFEITURA MUNICIPAL DE CARIRÉ - PMC,Água; Res Sólidos,5917.0,2468.0,2476.0,2468.0,32.12,402.59,402.59,254.08,254.08,361.68,402.59,2355.0,2476.0,0.0,0.0,0.0,0.0,230.09,2705.0,2355.0,0.02,5917.0,402.59,407.36
158,158,230320,2303204,Caririaçu,CE,2015,[23032011] Serviço Autônomo de Água e Esgoto - SAMAE,Água,15373.0,4614.0,4750.0,4500.0,40.0,1556.22,778.11,840.0,840.0,840.0,778.11,,4687.0,778.11,0.0,0.0,0.0,,4806.0,,,14259.0,0.0,
159,159,230330,2303303,Cariús,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água,4403.0,2185.0,2210.0,2185.0,14.72,252.86,252.86,227.7,227.7,318.36,252.86,2030.0,2210.0,0.0,0.0,0.0,0.0,210.9,2388.0,2030.0,0.14,4403.0,252.86,148.99
160,160,230340,2303402,Carnaubal,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23034040] PREFEITURA DE CARNAUBAL / SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS - SEINFRA,Água; Res Sólidos,6871.0,4564.0,4571.0,4564.0,41.09,568.57,534.36,410.8,410.8,612.98,0.0,4375.0,4571.0,34.21,0.0,0.0,0.0,397.33,5064.0,4375.0,0.0,6871.0,568.57,886.97
161,161,230360,2303600,Catarina,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23036040] PREFEITURA MUNICIPAL DE CATARINA - PMC,Água e Esgoto; Res Sólidos,8509.0,2635.0,2653.0,2635.0,20.51,362.59,362.59,216.67,216.67,348.16,362.59,2500.0,2653.0,0.0,0.0,0.0,0.0,201.67,2873.0,2500.0,0.33,8509.0,0.0,834.25
