,Código.do.Município,GEOCODIGO,Município,Estado,Ano.de.Referência,Prestadores,Serviços,G06A...População.urbana.residente.do.s..município.s..com.abastecimento.de.água..Habitantes.,G06B...População.urbana.residente.do.s..município.s..com.esgotamento.sanitário..Habitantes.,G12A...População.total.residente.do.s..município.s..com.abastecimento.de.água..segundo.o.IBGE..Habitantes.,G12B...População.total.residente.do.s..município.s..com.esgotamento.sanitário..segundo.o.IBGE..Habitantes.,GE008...Quantidade.de.Sedes.municipais.atendidas.com.abastecimento.de.água..Sedes.,GE009...Quantidade.de.Sedes.municipais.atendidas.com.esgotamento.sanitário..Sedes.,GE010...Quantidade.de.Localidades..excluídas.as.sedes..atendidas.com.abastecimento.de.água..Localidades.,GE011...Quantidade.de.Localidades..excluídas.as.sedes..atendidas.com.esgotamento.sanitário..Localidades.,"popTotal",popUrbanaTotal
141,230140,2301406,Aratuba,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23014040] Prefeitura Municipal de Aratuba - PMA,Água e Esgoto; Res Sólidos,3713.0,3713.0,11358.0,11358.0,1.0,1.0,0.0,0.0,11358,3713
142,230150,2301505,Arneiroz,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água,3940.0,,7771.0,,1.0,,0.0,,7771,3940
143,230160,2301604,Assaré,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água,12315.0,,23126.0,,1.0,,0.0,,23126,12315
144,230170,2301703,Aurora,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23017040] PREFEITURTA MUNICIPAL DE AURORA CEARA - PMA,Água e Esgoto; Res Sólidos,11842.0,11842.0,24602.0,24602.0,1.0,1.0,1.0,0.0,24602,11842
145,230180,2301802,Baixio,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água,3398.0,,6198.0,,1.0,,0.0,,6198,3398
146,230185,2301851,Banabuiú,CE,2015,[23018511] Serviço Autônomo de Água e Esgoto - SAAE,Água,9052.0,,17906.0,,1.0,,1.0,,17906,9052
147,230190,2301901,Barbalha,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água e Esgoto,40449.0,40449.0,58855.0,58855.0,1.0,1.0,0.0,0.0,58855,40449
148,230195,2301950,Barreira,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23019540] Secretaria da Infraestrutura e Controle Urbano - SEINCO,Água e Esgoto; Res Sólidos,8590.0,8590.0,20687.0,20687.0,1.0,1.0,0.0,0.0,20687,8590
149,230200,2302008,Barro,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água e Esgoto,13628.0,13628.0,22279.0,22279.0,1.0,1.0,1.0,0.0,22279,13628
150,230210,2302107,Baturité,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23021040] SECRETARIA DE INFRAESTRUTURA E URBANISMO - SEINFRA,Água e Esgoto; Res Sólidos,25631.0,25631.0,34949.0,34949.0,1.0,1.0,0.0,0.0,34949,25631
151,230240,2302404,Boa Viagem,CE,2015,[23024011] Serviço Autônomo de Água e Esgoto - SAAE; [23024012] Prefeitura Municipal de Boa Viagem - PMBV; [23024040] Prefeitura Municipal - PMBV,Água; Esgoto; Res Sólidos,27283.0,27283.0,53838.0,53838.0,1.0,1.0,18.0,8.0,53838,27283
152,230250,2302503,Brejo Santo,CE,2015,[23025040] SECRATARIA DE INFRAESTUTURA E URBANISMO - SEINFRA,Res Sólidos,,,,,,,,,48056,29832
153,230270,2302701,Campos Sales,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água e Esgoto,19525.0,19525.0,27123.0,27123.0,1.0,1.0,0.0,0.0,27123,19525
154,230280,2302800,Canindé,CE,2015,[23028011] Serviço Autônomo de Água e Esgoto de Canindé - SAAE; [23028040] SECRETARIA DE INFRAESTRUTURA E DESENVOLVIMENTO URBANO - SEINFRA,Água e Esgoto; Res Sólidos,48464.0,48464.0,76998.0,76998.0,1.0,1.0,19.0,0.0,76998,48464
155,230290,2302909,Capistrano,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água,6398.0,,17573.0,,1.0,,0.0,,17573,6398
156,230300,2303006,Caridade,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23030040] Prefeitura Municipal de Caridade - PMC,Água; Res Sólidos,12548.0,,21800.0,,1.0,,0.0,,21800,12548
157,230310,2303105,Cariré,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23031040] PREFEITURA MUNICIPAL DE CARIRÉ - PMC,Água; Res Sólidos,8436.0,,18645.0,,1.0,,0.0,,18645,8436
158,230320,2303204,Caririaçu,CE,2015,[23032011] Serviço Autônomo de Água e Esgoto - SAMAE,Água,14278.0,,26858.0,,1.0,,10.0,,26858,14278
159,230330,2303303,Cariús,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água,8419.0,,18810.0,,1.0,,0.0,,18810,8419
160,230340,2303402,Carnaubal,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23034040] PREFEITURA DE CARNAUBAL / SECRETARIA DE INFRAESTRUTURA E SERVIÇOS PÚBLICOS - SEINFRA,Água; Res Sólidos,8301.0,,17463.0,,1.0,,1.0,,17463,8301
161,230360,2303600,Catarina,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23036040] PREFEITURA MUNICIPAL DE CATARINA - PMC,Água e Esgoto; Res Sólidos,9349.0,9349.0,20079.0,20079.0,1.0,1.0,0.0,0.0,20079,9349
162,230365,2303659,Catunda,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água,5580.0,,10294.0,,1.0,,0.0,,10294,5580
163,230370,2303709,Caucaia,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água e Esgoto,315628.0,315628.0,353932.0,353932.0,1.0,1.0,4.0,0.0,353932,315628
164,230380,2303808,Cedro,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água e Esgoto,15459.0,15459.0,25013.0,25013.0,1.0,1.0,0.0,0.0,25013,15459
165,230393,2303931,Choró,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água,3924.0,,13294.0,,1.0,,0.0,,13294,3924
166,230395,2303956,Chorozinho,CE,2015,[23039511] Prefeitura Municipal de Chorozinho - PMC; [23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23039540] Secretaria de Planejamento e Desenvolvimento Urbano - SPDU,Esgoto; Água; Res Sólidos,11593.0,11593.0,19192.0,19192.0,1.0,1.0,0.0,0.0,19192,11593
167,230400,2304004,Coreaú,CE,2015,[23040011] Prefeitura Municipal de Coreaú - PMC; [23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23040040] PREFEITURA MUNICIPAL DE COREAÚ - PMC,Esgoto; Água e Esgoto; Res Sólidos,14829.0,14829.0,22889.0,22889.0,1.0,1.0,1.0,2.0,22889,14829
168,230410,2304103,Crateús,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água e Esgoto,53699.0,53699.0,74271.0,74271.0,1.0,1.0,0.0,0.0,74271,53699
169,230420,2304202,Crato,CE,2015,[23042011] Sociedade Anônima de Água e Esgoto do Crato - SAAEC,Água e Esgoto,106943.0,106943.0,128680.0,128680.0,1.0,1.0,11.0,0.0,128680,106943
170,230423,2304236,Croatá,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23042340] PREFEITURA MUNICIPAL DE CROATA - PMC,Água e Esgoto; Res Sólidos,9387.0,9387.0,17728.0,17728.0,1.0,1.0,0.0,0.0,17728,9387
171,230426,2304269,Deputado Irapuan Pinheiro,CE,2015,[23042611] Prefeitura Municipal de Deputado Irapuan Pinheiro - PMDIP; [23042640] Secretaria de Obras.  Serviços Públicos e Transportes - SOSPT,Água; Res Sólidos,4292.0,,9444.0,,1.0,,10.0,,9444,4292
172,230427,2304277,Ererê,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água,3591.0,,7104.0,,1.0,,0.0,,7104,3591
173,230430,2304301,Farias Brito,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23043040] SECRETARIA MUNICIPAL DE INFRAESTRUTURA - SEINFRA,Água; Res Sólidos,8803.0,,18861.0,,1.0,,1.0,,18861,8803
174,230435,2304350,Forquilha,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23043540] SEINFRA - SECRETARIA DE INFRAESTRUTURA - SEINFRA,Água e Esgoto; Res Sólidos,16722.0,16722.0,23544.0,23544.0,1.0,1.0,0.0,0.0,23544,16722
175,230450,2304509,Frecheirinha,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23045040] Secretaria de Infra Estrutura e Meio Ambiente - Meio Ambiente,Água e Esgoto; Res Sólidos,7959.0,7959.0,13541.0,13541.0,1.0,1.0,0.0,0.0,13541,7959
176,230460,2304608,General Sampaio,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23046040] Secretaria do Desenvolvimento Rural e Meio Ambiente - SEDERMA,Água; Res Sólidos,3968.0,,6763.0,,1.0,,0.0,,6763,3968
177,230465,2304657,Graça,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23046540] PREFEITURA MUNICIPAL DE GRAÇA - PMG,Água e Esgoto; Res Sólidos,5910.0,5910.0,15294.0,15294.0,1.0,1.0,1.0,1.0,15294,5910
178,230480,2304806,Granjeiro,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23048040] Prefeitura Municipal de Granjeiro - PMG,Água e Esgoto; Res Sólidos,1330.0,1330.0,4494.0,4494.0,1.0,1.0,0.0,0.0,4494,1330
179,230490,2304905,Groaíras,CE,2015,[23049011] Prefeitura Municipal de Groaíras - PMG; [23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23049040] Prefeitura Municipal de Groaíras - PMG,Esgoto; Água; Res Sólidos,7504.0,7504.0,10847.0,10847.0,1.0,1.0,0.0,0.0,10847,7504
180,230500,2305001,Guaraciaba do Norte,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23050040] Prefeitura Municipal de Guaraciaba do Norte - PMGN,Água e Esgoto; Res Sólidos,18037.0,18037.0,39151.0,39151.0,1.0,1.0,1.0,0.0,39151,18037
181,230510,2305100,Guaramiranga,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água e Esgoto,2229.0,2229.0,3720.0,3720.0,1.0,1.0,0.0,0.0,3720,2229
182,230520,2305209,Hidrolândia,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água,11472.0,,20055.0,,1.0,,1.0,,20055,11472
183,230523,2305233,Horizonte,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23052340] SECRETARIA DE INFRA-ESTRUTURA - SEINFRA,Água e Esgoto; Res Sólidos,58614.0,58614.0,63365.0,63365.0,1.0,1.0,0.0,0.0,63365,58614
184,230526,2305266,Ibaretama,CE,2015,[23052640] Secretaria de Serviços Públicos - SSP,Res Sólidos,,,,,,,,,13188,4539
185,230530,2305308,Ibiapina,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23053040] PREFEITURA MUNICIPAL DE IBIAPINA - PMI,Água; Res Sólidos,11122.0,,24649.0,,1.0,,3.0,,24649,11122
186,230533,2305332,Ibicuitinga,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água,6145.0,,12130.0,,1.0,,5.0,,12130,6145
187,230535,2305357,Icapuí,CE,2015,[23053511] Serviço Autônomo de Água e Esgotos de Icapuí - SAAE; [23053540] Secretaria de Obras. Serviços Publicos e Urbanismo - SecObras,Água; Res Sólidos,6110.0,,19418.0,,1.0,,15.0,,19418,6110
188,230540,2305407,Icó,CE,2015,[23054011] Serviço Autônomo de Água e Esgoto - SAAE; [23054040] PREFEITURA MUNICIPAL DE ICÓ - PMI/ICÓ,Água e Esgoto; Res Sólidos,31274.0,31274.0,67198.0,67198.0,1.0,1.0,1.0,0.0,67198,31274
189,230550,2305506,Iguatu,CE,2015,[23055011] Serviço Autônomo de Água e Esgoto de Iguatu - SAAE; [23055040] Secretaria do Meio Ambiente e Desenvolvimento Urbano - SEMURB,Água e Esgoto; Res Sólidos,78410.0,78410.0,101386.0,101386.0,1.0,1.0,29.0,0.0,101386,78410
190,230560,2305605,Independência,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água e Esgoto,11645.0,11645.0,25957.0,25957.0,1.0,1.0,0.0,0.0,25957,11645
191,230565,2305654,Ipaporanga,CE,2015,,,,,,,,,,,11499,4193
192,230570,2305704,Ipaumirim,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23057040] PREFEITURA MUNICIPAL DE IPAUMIRIM - PMI,Água; Res Sólidos,7309.0,,12305.0,,1.0,,1.0,,12305,7309
193,230580,2305803,Ipu,CE,2015,[23058040] SECRETARIA MUNICIPAL DE INFRAESTRUTURA - SEINFRA,Res Sólidos,,,,,,,,,41391,26276
194,230590,2305902,Ipueiras,CE,2015,,,,,,,,,,,38022,18436
195,230600,2306009,Iracema,CE,2015,[23060011] Prefeitura Municipal de Iracema - PMI; [23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23060040] PREFEITURA MUNICIPAL DE IRACEMA - PMI,Esgoto; Água; Res Sólidos,10069.0,10069.0,14071.0,14071.0,1.0,1.0,1.0,1.0,14071,10069
196,230610,2306108,Irauçuba,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23061040] SECRETARIA DE INFRAESTRUTURA - SEINFRA,Água; Res Sólidos,15126.0,,23543.0,,1.0,,0.0,,23543,15126
197,230620,2306207,Itaiçaba,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23062040] PREFEITURA MUNICIPAL DE ITAIÇABA-SECRETARIA DE INFRAESTRUTURA - PMI-SEINFRA,Água; Res Sólidos,4478.0,,7656.0,,1.0,,0.0,,7656,4478
198,230630,2306306,Itapagé,CE,2015,[23063011] Serviço Autônomo de Água e Esgoto - SAAE,Água e Esgoto,35932.0,35932.0,51113.0,51113.0,1.0,1.0,3.0,0.0,51113,35932
199,230640,2306405,Itapipoca,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23064040] PREFEITURA DE ITAPIPOCA - PMI,Água e Esgoto; Res Sólidos,72031.0,72031.0,124950.0,124950.0,1.0,1.0,3.0,1.0,124950,72031
200,230650,2306504,Itapiúna,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23065040] SECRETARIA DE OBRAS INFRAESTRUTURA E CONTROLE URBANO - SOICU,Água; Res Sólidos,9339.0,,19724.0,,1.0,,5.0,,19724,9339
201,230660,2306603,Itatira,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23066040] Secretaria Municipal de Infra Estrutura e Urbanismo S - SMIU,Água; Res Sólidos,10223.0,,20285.0,,1.0,,0.0,,20285,10223
202,230670,2306702,Jaguaretama,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23067040] Prefeitura Municipal de Jaguaretama - PMJ,Água e Esgoto; Res Sólidos,8533.0,8533.0,17997.0,17997.0,1.0,1.0,0.0,0.0,17997,8533
203,230680,2306801,Jaguaribara,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água e Esgoto,7700.0,7700.0,11102.0,11102.0,1.0,1.0,0.0,0.0,11102,7700
204,230690,2306900,Jaguaribe,CE,2015,[23069011] Serviço Autônomo de Água e Esgoto - SAAE; [23069040] Secretaria da Cidade e Infraestrutura - SEINFRA,Água e Esgoto; Res Sólidos,23371.0,23371.0,34561.0,34561.0,1.0,1.0,4.0,0.0,34561,23371
205,230700,2307007,Jaguaruana,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água,19867.0,,33469.0,,1.0,,0.0,,33469,19867
206,230710,2307106,Jardim,CE,2015,,,,,,,,,,,27072,9123
207,230720,2307205,Jati,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23072040] Prefeitura Municipal de Jati - PMJ,Água; Res Sólidos,4575.0,,7807.0,,1.0,,0.0,,7807,4575
208,230730,2307304,Juazeiro do Norte,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23073040] Autarquia de Meio Ambiente de Juazeiro do Norte - AMAJU,Água e Esgoto; Res Sólidos,255580.0,255580.0,266022.0,266022.0,1.0,1.0,0.0,0.0,266022,255580
209,230740,2307403,Jucás,CE,2015,[23074011] Serviço Autônomo de Água e Esgoto - SAAE,Água e Esgoto,14549.0,14549.0,24479.0,24479.0,1.0,1.0,2.0,0.0,24479,14549
210,230750,2307502,Lavras da Mangabeira,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água,18303.0,,31383.0,,1.0,,3.0,,31383,18303
211,230760,2307601,Limoeiro do Norte,CE,2015,[23076011] Serviço Autônomo de Água e Esgoto - SAAE,Água e Esgoto,33586.0,33586.0,58175.0,58175.0,1.0,1.0,39.0,0.0,58175,33586
212,230763,2307635,Madalena,CE,2015,,,,,,,,,,,19425,9574
213,230770,2307700,Maranguape,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água e Esgoto,93916.0,93916.0,123570.0,123570.0,1.0,1.0,9.0,0.0,123570,93916
214,230800,2308005,Massapê,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23080040] SECRETARIA DE INFRAESTRUTURA E MEIO AMBIENTE - SEIMA,Água e Esgoto; Res Sólidos,25597.0,25597.0,37560.0,37560.0,1.0,1.0,2.0,0.0,37560,25597
215,230810,2308104,Mauriti,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23081040] PREFEITURA MUNICIPAL DE MAURITI - PMM,Água e Esgoto; Res Sólidos,24271.0,24271.0,46113.0,46113.0,1.0,1.0,1.0,0.0,46113,24271
216,230820,2308203,Meruoca,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água,7952.0,,14674.0,,1.0,,0.0,,14674,7952
217,230830,2308302,Milagres,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água,13574.0,,28354.0,,1.0,,0.0,,28354,13574
218,230835,2308351,Milhã,CE,2015,,,,,,,,,,,13170,6007
219,230837,2308377,Miraíma,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água,7183.0,,13428.0,,1.0,,1.0,,13428,7183
220,230840,2308401,Missão Velha,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água e Esgoto,15854.0,15854.0,35240.0,35240.0,1.0,1.0,0.0,0.0,35240,15854
221,230850,2308500,Mombaça,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23085040] PREFEITURA MUNICIPAL DE MOMBAÇA - PMM,Água; Res Sólidos,19225.0,,43619.0,,1.0,,0.0,,43619,19225
222,230860,2308609,Monsenhor Tabosa,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água,9534.0,,17012.0,,1.0,,0.0,,17012,9534
223,230870,2308708,Morada Nova,CE,2015,[23087011] Serviço de Autônomo de Água e Esgoto - SAAE,Água e Esgoto,35309.0,35309.0,61903.0,61903.0,1.0,1.0,63.0,0.0,61903,35309
224,230900,2309003,Mucambo,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água e Esgoto,9230.0,9230.0,14357.0,14357.0,1.0,1.0,0.0,0.0,14357,9230
225,230910,2309102,Mulungu,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23091040] Prefeitura Municipal de Mulungu - PMM,Água e Esgoto; Res Sólidos,4579.0,4579.0,12526.0,12526.0,1.0,1.0,0.0,0.0,12526,4579
226,230920,2309201,Nova Olinda,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23092040] Secretaria de Serviço Publicos - SSP,Água; Res Sólidos,10325.0,,15181.0,,1.0,,1.0,,15181,10325
227,230930,2309300,Nova Russas,CE,2015,,,,,,,,,,,31870,23923
228,230940,2309409,Novo Oriente,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23094040] Secretaria de Obras e Infraestrutura - SOI,Água e Esgoto; Res Sólidos,14628.0,14628.0,28220.0,28220.0,1.0,1.0,0.0,0.0,28220,14628
229,230945,2309458,Ocara,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23094540] SECRETARIA DE INFRAESTRUTURA E DESENVOLVIMENTO URBANO - SEMID,Água e Esgoto; Res Sólidos,7959.0,7959.0,25123.0,25123.0,1.0,1.0,1.0,0.0,25123,7959
230,230950,2309508,Orós,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água,16027.0,,21394.0,,1.0,,2.0,,21394,16027
231,230960,2309607,Pacajus,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água e Esgoto,56380.0,56380.0,68800.0,68800.0,1.0,1.0,0.0,0.0,68800,56380
232,230980,2309805,Pacoti,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água e Esgoto,4869.0,4869.0,11910.0,11910.0,1.0,1.0,0.0,0.0,11910,4869
233,230990,2309904,Pacujá,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água,3836.0,,6168.0,,1.0,,0.0,,6168,3836
234,231000,2310001,Palhano,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23100040] PREFEITURA MUNICIPAL DE PALHANO - PMP,Água; Res Sólidos,4690.0,,9209.0,,1.0,,0.0,,9209,4690
235,231010,2310100,Palmácia,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água e Esgoto,5324.0,5324.0,12895.0,12895.0,1.0,1.0,0.0,0.0,12895,5324
236,231030,2310308,Parambu,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23103040] Secretaria de Infraestrutura e Desenvolvimento Econômico - SEINFRA,Água; Res Sólidos,14099.0,,31293.0,,1.0,,0.0,,31293,14099
237,231040,2310407,Paramoti,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23104040] Secretaria de Desenvolvimento Agrário e Meio Ambiente - SEDAMA,Água e Esgoto; Res Sólidos,5658.0,5658.0,11549.0,11549.0,1.0,1.0,0.0,0.0,11549,5658
238,231050,2310506,Pedra Branca,CE,2015,[23105011] Serviço Autônomo de Água e Esgoto - SAAE; [23105040] SECRETARIA DE DESENVOLVIMENTO URBANO E MEIO AMBIENTE - SEDUMA,Água; Res Sólidos,25011.0,,42746.0,,1.0,,0.0,,42746,25011
239,231060,2310605,Penaforte,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água,6859.0,,8817.0,,1.0,,0.0,,8817,6859
240,231070,2310704,Pentecoste,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23107040] PREFEITURA MUNICÍPAL DE PENTECOSTE - PMP,Água; Res Sólidos,22224.0,,36773.0,,1.0,,1.0,,36773,22224
241,231080,2310803,Pereiro,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água,5556.0,,16115.0,,1.0,,1.0,,16115,5556
242,231090,2310902,Piquet Carneiro,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23109040] SECRETARIA MUNICIPAL DE INFRAESTRUTURA E RECURSOS HIDRICOS - SMIRH,Água; Res Sólidos,7918.0,,16461.0,,1.0,,0.0,,16461,7918
243,231095,2310951,Pires Ferreira,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água,3504.0,,10674.0,,1.0,,0.0,,10674,3504
244,231100,2311009,Poranga,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23110040] Prefeitura Municipal - PMP,Água e Esgoto; Res Sólidos,7943.0,7943.0,12224.0,12224.0,1.0,1.0,0.0,0.0,12224,7943
245,231110,2311108,Porteiras,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água e Esgoto,6168.0,6168.0,15010.0,15010.0,1.0,1.0,0.0,0.0,15010,6168
246,231120,2311207,Potengi,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23112040] Prefeitura Municipal de Potengi - PMP,Água; Res Sólidos,6000.0,,10790.0,,1.0,,0.0,,10790,6000
247,231123,2311231,Potiretama,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água,2788.0,,6318.0,,1.0,,0.0,,6318,2788
248,231126,2311264,Quiterianópolis,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23112640] Prefeitura Municipal de Quiterianópolis - PMQ,Água; Res Sólidos,6548.0,,20690.0,,1.0,,0.0,,20690,6548
249,231130,2311306,Quixadá,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23113040] SECRETARIA DESENVOLVIMENTO URBANO E MEIO AMBIENTE - SEDUMA,Água e Esgoto; Res Sólidos,60870.0,60870.0,85351.0,85351.0,1.0,1.0,2.0,0.0,85351,60870
250,231135,2311355,Quixelô,CE,2015,[23113511] Serviço Autônomo de Água e Esgoto - SAAE; [23113540] Secretaria de Infraestrutura - Seinfra,Água e Esgoto; Res Sólidos,4912.0,4912.0,14949.0,14949.0,1.0,1.0,1.0,1.0,14949,4912
251,231140,2311405,Quixeramobim,CE,2015,[23114011] Serviço Autônomo de Águas e Esgoto de Quixeramobim - SAAE; [23114040] PREFEITURA MUNICIPAL DE QUIXERAMOBIM - CE,Água; Res Sólidos,46618.0,,77174.0,,1.0,,19.0,,77174,46618
252,231150,2311504,Quixeré,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23115040] SECRETARIA DE DESENVOLVIMENTO URBANO. MEIO AMBIENTE E INFRAESTRUTURA - PMQ,Água; Res Sólidos,13257.0,,21572.0,,1.0,,0.0,,21572,13257
253,231160,2311603,Redenção,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água e Esgoto,15625.0,15625.0,27272.0,27272.0,1.0,1.0,3.0,0.0,27272,15625
254,231170,2311702,Reriutaba,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água,10350.0,,19015.0,,1.0,,0.0,,19015,10350
255,231180,2311801,Russas,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água e Esgoto,48290.0,48290.0,75018.0,75018.0,1.0,1.0,4.0,0.0,75018,48290
256,231190,2311900,Saboeiro,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23119040] Prefeitura Municipal de Saboeiro - PMS,Água e Esgoto; Res Sólidos,8456.0,8456.0,15753.0,15753.0,1.0,1.0,0.0,0.0,15753,8456
257,231195,2311959,Salitre,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água e Esgoto,6550.0,6550.0,16161.0,16161.0,1.0,1.0,1.0,0.0,16161,6550
258,231200,2312007,Santana do Acaraú,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE,Água,16219.0,,31596.0,,1.0,,0.0,,31596,16219
259,231210,2312106,Santana do Cariri,CE,2015,[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23121040] Prefeitura Municipal de Santana do Cariri - PMSC,Água; Res Sólidos,8975.0,,17468.0,,1.0,,2.0,,17468,8975
